,title,imdb_id,poster_path,wiki_link,imdb_id,title,original_title,is_adult,year_of_release,runtime,genres,imdb_id,imdb_rating,imdb_votes
542,Filmistaan,tt2417560,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Filmistaan_film_poster.jpg/220px-Filmistaan_film_poster.jpg,https://en.wikipedia.org/wiki/Filmistaan,tt3862004,Fuddu,Fuddu,0,2016,100,Comedy|Drama,tt2630076,4.7,351.0
543,Revolver Rani,tt3290688,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Revolver_Rani_First_Look_Poster.jpg/220px-Revolver_Rani_First_Look_Poster.jpg,https://en.wikipedia.org/wiki/Revolver_Rani,tt3863552,Bajrangi Bhaijaan,Bajrangi Bhaijaan,0,2015,163,Action|Comedy|Drama,tt3847072,6.1,468.0
544,Kaanchi: The Unbreakable,tt3038772,https://upload.wikimedia.org/wikipedia/en/thumb/c/cb/Kaanchi..._poster.jpg/220px-Kaanchi..._poster.jpg,https://en.wikipedia.org/wiki/Kaanchi...,tt3877652,Desi Kattey,Desi Kattey,0,2014,139,Action,tt1239276,7.1,1699.0
545,Machhli Jal Ki Rani Hai,tt2208248,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Machhli_Jal_Ki_Rani_Hai_-_2014_Movie_Poster.jpg/220px-Machhli_Jal_Ki_Rani_Hai_-_2014_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Machhli_Jal_Ki_Rani_Hai,tt3881136,Life Is Beautiful,Life Is Beautiful,0,2014,116,Comedy|Romance,tt3848888,5.0,2632.0
546,Khwaabb,tt2429930,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Khwaabb_poster.jpg/220px-Khwaabb_poster.jpg,https://en.wikipedia.org/wiki/Khwaabb,tt3886444,Khamoshiyan,Khamoshiyan,0,2015,122,Drama|Horror|Romance,tt3796006,5.7,639.0
547,Yeh Hai Bakrapur,tt3524410,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Yeh_hai_Bakrapur.jpg/220px-Yeh_hai_Bakrapur.jpg,https://en.wikipedia.org/wiki/Yeh_Hai_Bakrapur,tt3893476,Spark,Spark,0,2014,134,Action,tt1704680,5.7,220.0
548,Ek Villain,tt3175038,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/Ek_Villain_Poster.jpg/220px-Ek_Villain_Poster.jpg,https://en.wikipedia.org/wiki/Ek_Villain,tt3948240,Second Hand Husband,Second Hand Husband,0,2015,105,Comedy,tt4219300,4.5,82.0
549,Bobby Jasoos,tt3359290,,https://en.wikipedia.org/wiki/Bobby_Jasoos,tt4007558,Shaandaar,Shaandaar,0,2015,144,Comedy|Drama|Romance,tt3309844,4.8,88.0
550,Humshakals,tt3036740,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Humshakals_poster.jpg/220px-Humshakals_poster.jpg,https://en.wikipedia.org/wiki/Humshakals,tt4010306,Jigariyaa,Jigariyaa,0,2014,142,Drama,tt3380264,4.3,3641.0
551,Humpty Sharma Ki Dulhania,tt3678938,,https://en.wikipedia.org/wiki/Humpty_Sharma_Ki_Dulhania,tt4022278,Fever,Fever,0,2016,123,Crime|Mystery,tt2392447,5.7,3208.0
552,Hate Story 2,tt3619772,https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Hate-story-2-june6.jpg/220px-Hate-story-2-june6.jpg,https://en.wikipedia.org/wiki/Hate_Story_2,tt4023852,Welcome 2 Karachi,Welcome to Karachi,0,2015,131,Action|Comedy|War,tt3017412,5.4,3136.0
553,Lekar Hum Deewana Dil,tt3716142,https://upload.wikimedia.org/wikipedia/en/thumb/6/6a/Lekar_Hum_Deewana_Dil_poster.JPG/220px-Lekar_Hum_Deewana_Dil_poster.JPG,https://en.wikipedia.org/wiki/Lekar_Hum_Deewana_Dil,tt4024944,Main Aur Charles,Main Aur Charles,0,2015,119,Action|Biography|Crime,tt4190220,6.5,336.0
554,Riyasat (film),tt2283894,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Poster_of_Riyasat.jpg/220px-Poster_of_Riyasat.jpg,https://en.wikipedia.org/wiki/Riyasat_(film),tt4045666,Mumbai Delhi Mumbai,Mumbai Delhi Mumbai,0,2014,120,Comedy|Romance,tt4228746,4.4,929.0
555,Amit Sahni Ki List,tt3822600,,https://en.wikipedia.org/wiki/Amit_Sahni_Ki_List,tt4087770,Balwinder Singh Famous Ho Gaya,Balwinder Singh Famous Ho Gaya,0,2014,136,Comedy,tt0403935,3.2,2955.0
556,Holiday: A Soldier Is Never Off Duty,tt2556308,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Holiday_-_A_Soldier_Is_Never_Off_Duty_%28poster%29.jpg/220px-Holiday_-_A_Soldier_Is_Never_Off_Duty_%28poster%29.jpg,https://en.wikipedia.org/wiki/Holiday_(2014_film),tt4088588,Rainbow,Dhanak,0,2015,106,Drama,tt0839742,7.2,1860.0
557,Fugly (film),tt3683702,https://upload.wikimedia.org/wikipedia/en/6/63/Fugly_Hindi_Film_Poster.jpg,https://en.wikipedia.org/wiki/Fugly_(2014_film),tt4094820,Crazy Cukkad Family,Crazy Cukkad Family,0,2015,\N,Comedy,tt4045666,5.8,299.0
558,Bazaar E Husn,tt3854246,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Poster_Of_Bazaar_E_Husn.jpg/220px-Poster_Of_Bazaar_E_Husn.jpg,https://en.wikipedia.org/wiki/Bazaar_E_Husn,tt4107858,MSG: The Messenger of God,MSG: The Messenger of God,0,2015,197,Action|Comedy|Drama,tt2767712,4.7,113.0
559,Pizza (2014 film),tt3794302,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Pizza_%282014_film%29_first_look_poster.png/220px-Pizza_%282014_film%29_first_look_poster.png,https://en.wikipedia.org/wiki/Pizza_(2014_film),tt4110568,Dil Dhadakne Do,Dil Dhadakne Do,0,2015,170,Comedy|Drama|Romance,tt2216852,5.2,323.0
560,Entertainment (2014 film),tt2978626,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Its_Entertainment.jpg/220px-Its_Entertainment.jpg,https://en.wikipedia.org/wiki/Entertainment_(2014_film),tt4117066,Meeruthiya Gangsters,Meeruthiya Gangsters,0,2015,129,Comedy|Crime,tt2882328,8.1,17483.0
561,Singham Returns,tt2309764,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Singham_Returns_Poster.jpg/220px-Singham_Returns_Poster.jpg,https://en.wikipedia.org/wiki/Singham_Returns,tt4129428,Jagga Jasoos,Jagga Jasoos,0,2017,161,Action|Adventure|Comedy,tt2338151,8.1,143605.0
562,Mardaani,tt3495000,https://upload.wikimedia.org/wikipedia/en/thumb/0/02/Official_Poster_of_Mardaani.jpg/220px-Official_Poster_of_Mardaani.jpg,https://en.wikipedia.org/wiki/Mardaani,tt4169250,M.S. Dhoni: The Untold Story,M.S. Dhoni: The Untold Story,0,2016,184,Biography|Drama|Sport,tt2613942,5.9,44.0
563,Raja Natwarlal,tt3483712,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Raja_Natwarlal.jpg/220px-Raja_Natwarlal.jpg,https://en.wikipedia.org/wiki/Raja_Natwarlal,tt4190220,Zed Plus,Zed Plus,0,2014,141,Comedy,tt2106537,5.6,5794.0
564,Mary Kom (film),tt3001638,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/MaryKomPoster.jpg/220px-MaryKomPoster.jpg,https://en.wikipedia.org/wiki/Mary_Kom_(film),tt4219300,Gollu aur Pappu,Gollu aur Pappu,0,2014,112,Comedy,tt2679480,7.2,2419.0
565,Creature 3D,tt3619854,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Creature_3d.jpg/220px-Creature_3d.jpg,https://en.wikipedia.org/wiki/Creature_3D,tt4228746,Zid,Zid,0,2014,126,Crime|Thriller,tt2094854,6.1,2352.0
566,Finding Fanny,tt3142688,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Finding_Fanny.jpg/220px-Finding_Fanny.jpg,https://en.wikipedia.org/wiki/Finding_Fanny,tt4262516,Sanam Re,Sanam Re,0,2016,120,Drama|Romance,tt2624852,7.5,282.0
567,Khoobsurat (2014 film),tt3554418,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Disney_Khoobsurat.jpg/220px-Disney_Khoobsurat.jpg,https://en.wikipedia.org/wiki/Khoobsurat_(2014_film),tt4271730,Alone,Alone,0,2015,133,Horror,tt2423132,6.2,1586.0
568,3 A.M. (2014 film),tt3720634,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/3am_Poster.jpg/220px-3am_Poster.jpg,https://en.wikipedia.org/wiki/3_A.M._(2014_film),tt4272420,Kuch Kuch Locha Hai,Kuch Kuch Locha Hai,0,2015,143,Comedy|Drama,tt1855268,5.5,159.0
569,Kick (2014 film),tt2372222,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Kick_%282014_film%29_Official_release_poster.jpg/220px-Kick_%282014_film%29_Official_release_poster.jpg,https://en.wikipedia.org/wiki/Kick_(2014_Film),tt4287778,Night,Shab,0,2017,108,Drama|Romance,tt1375789,5.3,14300.0
570,Mad About Dance,tt3814100,https://upload.wikimedia.org/wikipedia/en/thumb/2/27/Mad_About_Dance_Official_Poster.jpg/220px-Mad_About_Dance_Official_Poster.jpg,https://en.wikipedia.org/wiki/Mad_About_Dance,tt4302956,Kis Kisko Pyaar Karoon,Kis Kisko Pyaar Karoon,0,2015,133,Comedy,tt2318401,6.1,114.0
571,Mumbhai Connection,tt1826763,https://upload.wikimedia.org/wikipedia/en/thumb/8/8d/Mumbhai_Connection_Poster_1.jpg/220px-Mumbhai_Connection_Poster_1.jpg,https://en.wikipedia.org/wiki/Mumbhai_Connection,tt4307132,G Kutta Se,G Kutta Se,0,2017,104,Drama,tt2224313,6.8,553.0
572,Life Is Beautiful (2014 film),tt3881136,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Life_is_Beautiful%21_2014_poster.jpg/220px-Life_is_Beautiful%21_2014_poster.jpg,https://en.wikipedia.org/wiki/Life_Is_Beautiful_(2014_film),tt4309284,The Silent Heroes,The Silent Heroes,0,2015,115,Adventure|Drama|Family,tt2377938,8.0,46590.0
573,Desi Kattey,tt3877652,https://upload.wikimedia.org/wikipedia/en/thumb/3/30/DesiKattey.jpg/220px-DesiKattey.jpg,https://en.wikipedia.org/wiki/Desi_Kattey,tt4323504,Jazbaa,Jazbaa,0,2015,119,Action|Crime|Drama,tt2429640,4.9,2182.0
574,Haider (film),tt3390572,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Haider_Poster.jpg/220px-Haider_Poster.jpg,https://en.wikipedia.org/wiki/Haider_(film),tt4332114,Dolly Ki Doli,Dolly Ki Doli,0,2015,98,Comedy|Romance,tt2171454,3.5,1187.0
575,Bang Bang!,tt2905838,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Bang_Bang_%282014_Film%29.jpg/220px-Bang_Bang_%282014_Film%29.jpg,https://en.wikipedia.org/wiki/Bang_Bang!,tt4333674,Hunterrr,Hunterrr,0,2015,141,Comedy|Romance,tt2213054,7.6,25031.0
576,Spark (2014 film),tt3893476,,https://en.wikipedia.org/wiki/Spark_(2014_film),tt4335698,Honour Killing,Honour Killing,0,2015,\N,Drama|Romance,tt2404187,7.8,29.0
577,Daawat-e-Ishq,tt3398052,https://upload.wikimedia.org/wikipedia/en/thumb/9/9b/Daawat-e-ishq_poster.jpg/220px-Daawat-e-ishq_poster.jpg,https://en.wikipedia.org/wiki/Daawat-E-Ishq,tt4335954,My Birthday Song,My Birthday Song,0,2018,95,Thriller,tt2857500,7.1,883.0
578,Balwinder Singh Famous Ho Gaya,tt4087770,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Balwinder_Singh_Famous_Ho_Gaya.jpg/220px-Balwinder_Singh_Famous_Ho_Gaya.jpg,https://en.wikipedia.org/wiki/Balwinder_Singh_Famous_Ho_Gaya,tt4338154,Hawaizaada,Hawaizaada,0,2015,148,Biography|Drama,tt2404519,3.6,1064.0
579,Jigariyaa,tt4010306,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Jigariyaa_the_Film.jpg/220px-Jigariyaa_the_Film.jpg,https://en.wikipedia.org/wiki/Jigariyaa,tt4340180,Direct Ishq,Direct Ishq,0,2016,130,Action|Comedy|Romance,tt2323964,6.4,4224.0
580,Tamanchey,tt2317135,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Tamanchey_poster.jpg/220px-Tamanchey_poster.jpg,https://en.wikipedia.org/wiki/Tamanchey,tt4354740,Dharam Sankat Mein,Dharam Sankat Mein,0,2015,129,Comedy,tt2621000,7.5,15157.0
581,Mumbai 125 KM,tt2691010,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Poster_of_Mumbai_125_KM.jpg/220px-Poster_of_Mumbai_125_KM.jpg,https://en.wikipedia.org/wiki/Mumbai_125_KM_3D,tt4355838,Albert Pinto Ko Gussa Kyun Aata Hai?,Albert Pinto Ko Gussa Kyun Aata Hai?,0,2019,100,Drama,tt2362778,6.8,3540.0
582,Meinu Ek Ladki Chaahiye,tt3169676,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Theatrical_poster_of_film_Meinu_EK_Ladki_Chaahiye.jpg/220px-Theatrical_poster_of_film_Meinu_EK_Ladki_Chaahiye.jpg,https://en.wikipedia.org/wiki/Meinu_Ek_Ladki_Chaahiye,tt4355892,Mumbai Can Dance Saalaa,Mumbai Can Dance Saalaa,0,2015,135,Drama,tt2389486,6.8,90.0
583,Chaarfutiya Chhokare,tt3021244,https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/Chaarfutiya_Chhokare.jPG/220px-Chaarfutiya_Chhokare.jPG,https://en.wikipedia.org/wiki/Chaarfutiya_Chhokare,tt4358344,Rough Book,Rough Book,0,2016,100,Drama,tt2199711,8.2,38016.0
584,Sonali Cable,tt2871010,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Sonali_Cable_poster.jpg/220px-Sonali_Cable_poster.jpg,https://en.wikipedia.org/wiki/Sonali_Cable,tt4365060,7 Hours to Go,7 Hours to Go,0,2016,115,Crime|Thriller,tt2706264,5.1,387.0
585,Happy New Year (2014 film),tt2461132,https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Happy_New_Year_Poster_%282014_film%29.jpg/220px-Happy_New_Year_Poster_%282014_film%29.jpg,https://en.wikipedia.org/wiki/Happy_New_Year_(2014_film),tt4373886,Sharafat Gayi Tel Lene,Sharafat Gayi Tel Lene,0,2015,108,Comedy|Drama|Mystery,tt2203308,7.0,24878.0
586,Super Nani,tt2630076,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Super_Nani_Revised_Poster.jpg/220px-Super_Nani_Revised_Poster.jpg,https://en.wikipedia.org/wiki/Super_Nani,tt4384270,Take It Easy,Take It Easy,0,2015,\N,Drama,tt2406676,5.7,3628.0
587,Ekkees Toppon Ki Salaami,tt3847072,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Ekkees_Toppon_Ki_Salaami_-_Poster.jpg/220px-Ekkees_Toppon_Ki_Salaami_-_Poster.jpg,https://en.wikipedia.org/wiki/Ekkees_Toppon_Ki_Salaami,tt4386684,31st October,31st October,0,2015,109,Action|Drama|History,tt2344678,1.7,7470.0
588,Rang Rasiya,tt1239276,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Rang_Rasiya_Poster.jpg/220px-Rang_Rasiya_Poster.jpg,https://en.wikipedia.org/wiki/Rang_Rasiya,tt4387040,Airlift,Airlift,0,2016,130,Drama|History,tt2341766,5.8,3891.0
589,Fireflies (film),,https://upload.wikimedia.org/wikipedia/en/d/dc/Fireflies_%282014_film%29.jpg,https://en.wikipedia.org/wiki/Fireflies_(film),tt4399594,Obsession,Fitoor,0,2016,131,Drama|Romance,tt2622130,5.3,1143.0
590,The Shaukeens,tt3848888,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/The_Shaukeens_2.jpg/220px-The_Shaukeens_2.jpg,https://en.wikipedia.org/wiki/The_Shaukeens,tt4430136,Pyaar Ka Punchnama 2,Pyaar Ka Punchnama 2,0,2015,137,Comedy|Drama|Romance,tt2658126,6.1,3935.0
591,Roar: Tigers of the Sundarbans,tt3796006,https://upload.wikimedia.org/wikipedia/en/thumb/9/93/Poster_2-_Roar.jpg/220px-Poster_2-_Roar.jpg,https://en.wikipedia.org/wiki/Roar_(2014_film),tt4430212,Drishyam,Drishyam,0,2015,163,Crime|Drama|Mystery,tt2797242,6.7,4576.0
592,A Decent Arrangement,tt1704680,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/A_Decent_Arrangement.jpg/220px-A_Decent_Arrangement.jpg,https://en.wikipedia.org/wiki/A_Decent_Arrangement,tt4434004,Udta Punjab,Udta Punjab,0,2016,148,Action|Crime|Drama,tt2436516,6.6,10605.0
593,Gollu Aur Pappu,tt4219300,,https://en.wikipedia.org/wiki/Gollu_Aur_Pappu,tt4467202,Hero,Hero,0,2015,145,Action|Drama|Musical,tt2814372,5.6,734.0
594,Titoo MBA,tt3309844,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Titoo_MBA.jpg/220px-Titoo_MBA.jpg,https://en.wikipedia.org/wiki/Titoo_MBA,tt4467262,Katti Batti,Katti Batti,0,2015,135,Comedy|Drama|Romance,tt2804026,6.5,3674.0
595,Kill Dil,tt3380264,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Kill_Dil.jpg/220px-Kill_Dil.jpg,https://en.wikipedia.org/wiki/Kill_Dil,tt4493550,Flat 211,Flat 211,0,2017,105,Crime|Mystery|Thriller,tt1986040,3.8,692.0
596,Ungli,tt2392447,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Ungli_2.jpeg/220px-Ungli_2.jpeg,https://en.wikipedia.org/wiki/Ungli,tt4500734,Ek Paheli Leela,Ek Paheli Leela,0,2015,145,Mystery|Romance|Thriller,tt2929840,2.7,208.0
597,Happy Ending (film),tt3017412,,https://en.wikipedia.org/wiki/Happy_Ending_(film),tt4501576,Dirty Politics,Dirty Politics,0,2015,130,Drama,tt2178470,7.1,34952.0
598,Zed Plus,tt4190220,,https://en.wikipedia.org/wiki/Zed_Plus,tt4505006,Shortcut Safari,Shortcut Safari,0,2016,101,Adventure|Drama|Mystery,tt2806788,6.9,9666.0
599,Zid (2014 film),tt4228746,https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/Zid_poster.jpg/220px-Zid_poster.jpg,https://en.wikipedia.org/wiki/Zid_(2014_film),tt4511416,Badmashiyaan,Badmashiyaan,0,2015,128,Comedy|Romance,tt3324810,6.8,86.0
600,Action Jackson (2014 film),tt0403935,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Action_Jackson_Poster.jpeg/220px-Action_Jackson_Poster.jpeg,https://en.wikipedia.org/wiki/Action_Jackson_(2014_film),tt4512230,Hey Bro,Hey Bro,0,2015,113,Action|Comedy|Drama,tt2359810,7.6,27434.0
601,Bhopal: A Prayer for Rain,tt0839742,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Bhopal_a_prayer_for_rain_poster.jpg/220px-Bhopal_a_prayer_for_rain_poster.jpg,https://en.wikipedia.org/wiki/Bhopal:_A_Prayer_for_Rain,tt4513812,Gour Hari Dastaan: The Freedom File,Gour Hari Dastaan: The Freedom File,0,2015,114,Biography|Drama,tt2912578,6.5,1406.0
602,Mumbai Delhi Mumbai,tt4045666,https://upload.wikimedia.org/wikipedia/en/thumb/1/18/Poster_for_the_movie_Mumbai_Delhi_Mumbai.jpg/220px-Poster_for_the_movie_Mumbai_Delhi_Mumbai.jpg,https://en.wikipedia.org/wiki/Mumbai_Delhi_Mumbai,tt4535650,Dilwale,Dilwale,0,2015,158,Action|Comedy|Romance,tt2066062,2.4,238.0
603,Badlapur Boys,tt2767712,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Badlapur_Boys.Jpg/220px-Badlapur_Boys.Jpg,https://en.wikipedia.org/wiki/Badlapur_Boys,tt4541102,Uvaa,Uvaa,0,2015,138,Comedy|Drama,tt2246724,5.8,4450.0
604,6-5=2 (2014 film),,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/6-5%3D2_Hindi.Jpg/220px-6-5%3D2_Hindi.Jpg,https://en.wikipedia.org/wiki/6-5%3D2_(2014_film),tt4552486,Dobaara: See Your Evil,Dobaara: See Your Evil,0,2017,106,Horror|Mystery,tt2100543,3.0,135.0
605,Main Aur Mr. Riight,tt2216852,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Main_Aur_Mr._Riight_poster.jpg/220px-Main_Aur_Mr._Riight_poster.jpg,https://en.wikipedia.org/wiki/Main_Aur_Mr._Riight,tt4552546,3 Storeys,3 Storeys,0,2018,100,Drama,tt2861320,4.0,1263.0
606,Ugly (film),tt2882328,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Movie_Poster_Ugly.jpg/220px-Movie_Poster_Ugly.jpg,https://en.wikipedia.org/wiki/Ugly_(film),tt4556848,Barkhaa,Barkhaa,0,2015,127,Drama|Romance,tt2356180,8.2,56205.0
607,PK (film),tt2338151,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/PK_poster.jpg/220px-PK_poster.jpg,https://en.wikipedia.org/wiki/PK_(film),tt4559006,Ae Dil Hai Mushkil,Ae Dil Hai Mushkil,0,2016,158,Drama|Music|Musical,tt2976172,6.3,1581.0
608,Life Mein Twist Hai,,https://upload.wikimedia.org/wikipedia/en/1/10/Life_Mein_Twist_Hai.jpg,https://en.wikipedia.org/wiki/Life_Mein_Twist_Hai,tt4565796,Four Pillars of Basement,Four Pillars of Basement,0,2015,134,Action|Mystery|Thriller,tt2408040,6.4,3219.0
609,Dehraadun Diary,tt2613942,https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/Dehraadun_Diary_poster.jpg/220px-Dehraadun_Diary_poster.jpg,https://en.wikipedia.org/wiki/Dehraadun_Diary,tt4579982,Ishq Click,Ishq Click,0,2016,165,Drama|Romance,tt2941856,5.1,205.0
610,Matru Ki Bijlee Ka Mandola,tt2106537,https://upload.wikimedia.org/wikipedia/en/thumb/3/30/Matru_Ki_Bijlee_Ka_Mandola_poster.jpeg/220px-Matru_Ki_Bijlee_Ka_Mandola_poster.jpeg,https://en.wikipedia.org/wiki/Matru_Ki_Bijlee_Ka_Mandola,tt4581032,Luv U Alia,Luv U Alia,0,2015,130,Family|Romance,tt2215163,4.4,415.0
611,Sulemani Keeda,tt2679480,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Sulemani_Keeda_-_Movie_Poster.jpg/220px-Sulemani_Keeda_-_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Sulemani_Keeda_(film),tt4581722,Ishq Ke Parindey,Ishq Ke Parindey,0,2015,120,Music|Romance,tt2848824,5.3,693.0
612,Meri Shadi Karao,,,https://en.wikipedia.org/wiki/Meri_Shadi_Karao,tt4594848,Luckhnowi Ishq,Luckhnowi Ishq,0,2015,127,Drama,tt2188811,5.5,63.0
613,Inkaar (2013 film),tt2094854,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Inkaarmovieposter.jpg/220px-Inkaarmovieposter.jpg,https://en.wikipedia.org/wiki/Inkaar_(2013_film),tt4600778,Chalk N Duster,Chalk N Duster,0,2016,130,Drama,tt3044882,3.2,1098.0
614,Thriller film,,,https://en.wikipedia.org/wiki/Thriller_Film,tt4610308,Ishqedarriyaan,Ishqedarriyaan,0,2015,132,Romance,tt2337292,6.7,217.0
615,Gangoobai,tt2624852,https://upload.wikimedia.org/wikipedia/en/thumb/d/d1/Gangoobai_poster.jpg/220px-Gangoobai_poster.jpg,https://en.wikipedia.org/wiki/Gangoobai,tt4635372,Masaan,Masaan,0,2015,109,Drama,tt3311236,5.2,5.0
616,Akaash Vani,tt2423132,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/Akaash_Vani.Jpg/220px-Akaash_Vani.Jpg,https://en.wikipedia.org/wiki/Akaash_Vani,tt4640206,Sachin,Sachin,0,2017,138,Documentary|Sport,tt2306635,6.2,20.0
617,Main Krishna Hoon,tt1855268,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/Main_krishna_hoon.jpg/220px-Main_krishna_hoon.jpg,https://en.wikipedia.org/wiki/Main_Krishna_Hoon,tt4642936,Warrior Savitri,Warrior Savitri,0,2016,136,Action|Thriller,tt2385104,7.2,8421.0
618,Race 2,tt1375789,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Race_2_Poster.jpg/220px-Race_2_Poster.jpg,https://en.wikipedia.org/wiki/Race_2,tt4651394,Wedding Pullav,Wedding Pullav,0,2015,124,Comedy|Romance,tt2932606,7.3,582.0
619,Bandook,tt2318401,https://upload.wikimedia.org/wikipedia/en/thumb/0/0b/Bandook%282013_film%29.jpg/220px-Bandook%282013_film%29.jpg,https://en.wikipedia.org/wiki/Bandook_(2013_film),tt4654760,Sabki Bajegi Band,Sabki Bajegi Band,0,2015,108,Comedy|Drama,tt1891884,4.6,6211.0
620,Listen... Amaya,tt2224313,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Listen..._Amaya.Jpg/220px-Listen..._Amaya.Jpg,https://en.wikipedia.org/wiki/Listen..._Amaya,tt4659548,Rebellious Flower,Rebellious Flower,0,2016,109,Biography|Drama,tt2855648,7.7,21393.0
621,Special 26,tt2377938,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Special_26_poster.jpg/220px-Special_26_poster.jpg,https://en.wikipedia.org/wiki/Special_26,tt4671212,NH-8: Road to Nidhivan,NH-8: Road to Nidhivan,0,2015,95,Horror,tt2275802,5.9,4623.0
622,Murder 3,tt2429640,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Murder_3.jpg/220px-Murder_3.jpg,https://en.wikipedia.org/wiki/Murder_3,tt4675030,Great Grand Masti,Great Grand Masti,0,2016,134,Comedy|Drama|Fantasy,tt2988272,5.7,5699.0
623,Zila Ghaziabad,tt2171454,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Zilla_Ghaziabad.jpg/220px-Zilla_Ghaziabad.jpg,https://en.wikipedia.org/wiki/Zilla_Ghaziabad,tt4683366,Ghayal Once Again,Ghayal Once Again,0,2016,127,Action|Drama,tt2357926,5.6,3118.0
624,Kai Po Che!,tt2213054,https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Kai_Poche_film_poster.jpg/220px-Kai_Poche_film_poster.jpg,https://en.wikipedia.org/wiki/Kai_Po_Che!,tt4684028,Guddu Rangeela,Guddu Rangeela,0,2015,124,Comedy|Drama,tt2112124,6.0,45649.0
625,Bloody Isshq,tt2404187,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Poster_Of_Bloody_Isshq.jpg/220px-Poster_Of_Bloody_Isshq.jpg,https://en.wikipedia.org/wiki/Bloody_Isshq,tt4707940,Miss Tanakpur Haazir Ho,Miss Tanakpur Haazir Ho,0,2015,154,Comedy|Crime|Family,tt2476154,4.3,5423.0
626,Saare Jahaan Se Mehnga,tt2857500,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Saare_Jahaan_Se_Mehnga_poster.jpg/220px-Saare_Jahaan_Se_Mehnga_poster.jpg,https://en.wikipedia.org/wiki/Saare_Jahaan_Se_Mehnga,tt4718678,I Love Desi,I Love Desi,0,2015,\N,Comedy|Romance,tt2699840,5.7,735.0
627,3G (film),tt2404519,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/3G_Bollywood_film_poster.jpg/220px-3G_Bollywood_film_poster.jpg,https://en.wikipedia.org/wiki/3G_(film),tt4744086,Ki & Ka,Ki & Ka,0,2016,126,Comedy|Romance,tt3177332,4.3,1424.0
