,title,imdb_id,poster_path,wiki_link,imdb_id,title,original_title,is_adult,year_of_release,runtime,genres,imdb_id,imdb_rating,imdb_votes
1380,Lal Patthar,tt0237395,,https://en.wikipedia.org/wiki/Lal_Patthar,tt0255822,Brave Man,Bahadur,0,1953,\N,\N,tt0138994,7.2,19
1381,Main Sunder Hoon,tt0234174,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Main_Sunder_Hoon.jpg/220px-Main_Sunder_Hoon.jpg,https://en.wikipedia.org/wiki/Main_Sunder_Hoon,tt0255886,Chambal Ki Rani,Chambal Ki Rani,0,1979,\N,Action|Crime,tt0147843,7.2,76
1382,Man Mandir,tt0157964,,https://en.wikipedia.org/wiki/Man_Mandir,tt0256112,Jantar Mantar,Jantar Mantar,0,1964,\N,Action|Adventure|Fantasy,tt0233255,5.5,20
1383,Man Tera Tan Mera,tt0230499,,https://en.wikipedia.org/wiki/Man_Tera_Tan_Mera,tt0256951,Nadiya Ke Paar,Nadiya Ke Paar,0,1982,143,Drama|Romance,tt0062692,6.3,51
1384,Kati Patang,tt0065936,https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/Kati_Patang.jpg/220px-Kati_Patang.jpg,https://en.wikipedia.org/wiki/Kati_Patang_(1970_film),tt0257209,Suvarna Sundari,Suvarna Sundari,0,1957,209,Drama|Musical,tt0139046,7.4,44
1385,Mehboob Ki Mehndi,tt0266757,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Mehboob_Ki_Mehndi.jpg/220px-Mehboob_Ki_Mehndi.jpg,https://en.wikipedia.org/wiki/Mehboob_Ki_Mehndi,tt0257475,Chhailla Babu,Chhailla Babu,0,1977,146,Action|Crime|Romance,tt0157346,5.0,7
1386,Mela (1971 film),tt0175904,https://upload.wikimedia.org/wikipedia/en/thumb/4/4e/Mela1971.jpg/220px-Mela1971.jpg,https://en.wikipedia.org/wiki/Mela_(1971_film),tt0257662,Farz Aur Kanoon,Farz Aur Kanoon,0,1982,\N,Action|Drama,tt0147925,6.9,320
1387,Memsaab (film),tt0154865,https://upload.wikimedia.org/wikipedia/en/thumb/d/d1/Memsaab.jpg/220px-Memsaab.jpg,https://en.wikipedia.org/wiki/Memsaab_(film),tt0257763,Hoshiyar,Hoshiyar,0,1985,147,Comedy,tt0062748,6.5,11
1388,Maryada (1971 film),tt0067403,https://upload.wikimedia.org/wikipedia/en/d/dc/Maryada_%281971%29.jpg,https://en.wikipedia.org/wiki/Maryada_(1971_film),tt0257910,Mera Saathi,Mera Saathi,0,1985,140,Drama,tt0230176,6.3,10
1389,Mere Apne,tt0067421,https://upload.wikimedia.org/wikipedia/en/0/05/Mere_Apne.jpg,https://en.wikipedia.org/wiki/Mere_Apne,tt0257965,Nishana,Nishana,0,1980,137,Action|Drama,tt0060317,7.1,60
1390,Mera Gaon Mera Desh,tt0232081,https://upload.wikimedia.org/wikipedia/en/8/8c/Mera_Gaon_Mera_Desh.jpg,https://en.wikipedia.org/wiki/Mera_Gaon_Mera_Desh,tt0258647,Heeralal Pannalal,Heeralal Pannalal,0,1978,\N,Action|Comedy,tt0063003,6.8,33
1391,Naya Zamana,tt0067478,,https://en.wikipedia.org/wiki/Naya_Zamana_(1971_film),tt0259170,Abdullah,Abdullah,0,1980,136,Action|Drama|Romance,tt0063111,6.8,15
1392,Paras (film),tt0246842,,https://en.wikipedia.org/wiki/Paras_(film),tt0259214,Bhai-Bhai,Bhai-Bhai,0,1956,164,Drama,tt0254437,7.1,61
1393,Patanga,tt0232288,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Patanga71.jpg/220px-Patanga71.jpg,https://en.wikipedia.org/wiki/Patanga,tt0259244,Chandan,Chandan,0,1958,158,Comedy|Drama|Family,tt0290685,6.8,142
1394,Parde Ke Peechey,tt0314487,https://upload.wikimedia.org/wikipedia/en/thumb/6/67/PardeKe71.jpg/220px-PardeKe71.jpg,https://en.wikipedia.org/wiki/Parde_Ke_Peechey,tt0259322,Gehrayee,Gehrayee,0,1980,135,Drama|Horror,tt0154702,6.1,11
1395,Paraya Dhan,tt0067553,https://upload.wikimedia.org/wikipedia/en/d/d9/Paraya_Dhan.jpg,https://en.wikipedia.org/wiki/Paraya_Dhan,tt0259390,Ladki,Ladki,0,1953,161,Comedy,tt0063178,6.9,18
1396,Parwana (1971 film),tt0067555,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Parwana_1971.jpg/220px-Parwana_1971.jpg,https://en.wikipedia.org/wiki/Parwana_(1971_film),tt0259541,Rihaee,Rihaee,0,1988,158,Drama,tt0213773,5.9,35
1397,Phir Bhi,tt0391399,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Phir_Bhi.jpg/220px-Phir_Bhi.jpg,https://en.wikipedia.org/wiki/Phir_Bhi,tt0259571,Shaque,Shaque,0,1976,\N,Drama,tt0175908,7.0,62
1398,Preet Ki Dori,tt0358043,https://upload.wikimedia.org/wikipedia/en/0/01/Preet_Ki_Dori.jpg,https://en.wikipedia.org/wiki/Preet_Ki_Dori,tt0259583,Sitam,Sitam,0,1982,\N,Drama|Family,tt0290763,6.7,49
1399,Preetam,tt0395715,https://upload.wikimedia.org/wikipedia/en/0/0e/Preetam_poster.jpg,https://en.wikipedia.org/wiki/Preetam,tt0259848,Amara Prema,Amara Prema,0,1978,\N,\N,tt0214037,6.9,41
1400,Rakhwala (1971 film),tt0067651,https://upload.wikimedia.org/wikipedia/en/thumb/5/57/Rakhwala.jpg/220px-Rakhwala.jpg,https://en.wikipedia.org/wiki/Rakhwala_(1971_film),tt0259854,Andhera,Andhera,0,1975,110,Crime|Drama|Thriller,tt0063532,7.5,68
1401,Pyar Ki Kahani,tt0067636,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Pyar_Ki_Kahani.jpg/220px-Pyar_Ki_Kahani.jpg,https://en.wikipedia.org/wiki/Pyar_Ki_Kahani,tt0259996,Ek Hi Bhool,Ek Hi Bhool,0,1981,144,Drama|Family|Romance,tt0063533,6.8,115
1402,Ramu Ustad,tt0230684,,https://en.wikipedia.org/wiki/Ramu_Ustad,tt0260047,Ghungroo Ki Awaaz,Ghungroo Ki Awaaz,0,1981,138,Mystery|Thriller,tt0231521,6.2,6
1403,Reshma Aur Shera,tt0067668,https://upload.wikimedia.org/wikipedia/en/thumb/4/4e/Reshma_Aur_Shera.jpg/220px-Reshma_Aur_Shera.jpg,https://en.wikipedia.org/wiki/Reshma_Aur_Shera,tt0260060,Guest House,Guest House,0,1980,\N,Horror,tt0063540,7.0,79
1404,Saat Sawal,tt0242832,https://upload.wikimedia.org/wikipedia/en/thumb/5/50/Saat_Sawal.jpg/220px-Saat_Sawal.jpg,https://en.wikipedia.org/wiki/Saat_Sawal,tt0260064,Haqeeqat,Haqeeqat,0,1985,148,Crime|Drama,tt0293634,7.2,38
1405,Sansar (1971 film),tt0389351,,https://en.wikipedia.org/wiki/Sansar_(1971_film),tt0260097,Insaf Ki Pukar,Insaf Ki Pukar,0,1987,\N,Action|Drama,tt0148706,6.4,115
1406,Seema (1971 film),tt0271166,,https://en.wikipedia.org/wiki/Seema_(1971_film),tt0260107,Jeevan Dhaara,Jeevan Dhaara,0,1982,137,Drama|Family,tt0146335,7.6,496
1407,Sharmeelee,tt0067742,,https://en.wikipedia.org/wiki/Sharmeelee,tt0260112,Judaai,Judaai,0,1980,\N,Drama|Family,tt0378820,5.3,23
1408,Shri Krishna Leela,tt0270666,,https://en.wikipedia.org/wiki/Shri_Krishna_Leela,tt0260144,Lok Parlok,Lok Parlok,0,1979,\N,Action|Comedy|Drama,tt0232585,7.4,60
1409,Tere Mere Sapne (1971 film),tt0067840,https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Tere_Mere_Sapne_%281971_film%29_poster.jpg/220px-Tere_Mere_Sapne_%281971_film%29_poster.jpg,https://en.wikipedia.org/wiki/Tere_Mere_Sapne_(1971_film),tt0260156,Main Intequam Loonga,Main Intequam Loonga,0,1982,\N,Action|Drama,tt0062177,7.4,770
1410,Tulsi Vivah (film),tt0158292,https://upload.wikimedia.org/wikipedia/en/0/0b/Tulsi_Vivah71.jpg,https://en.wikipedia.org/wiki/Tulsi_Vivah_(film),tt0260168,Marmayogi,Marmayogi,0,1951,175,Thriller,tt0061650,6.5,83
1411,Upaasna,tt0176272,https://upload.wikimedia.org/wikipedia/en/thumb/5/52/Upaasna.jpg/220px-Upaasna.jpg,https://en.wikipedia.org/wiki/Upaasna,tt0260207,Mujhe Insaaf Chahiye,Mujhe Insaaf Chahiye,0,1983,\N,Drama|Romance,tt0175420,6.3,24
1412,Uphaar,tt0166008,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Uphaar_%281971%29.jpg/220px-Uphaar_%281971%29.jpg,https://en.wikipedia.org/wiki/Uphaar,tt0260217,Naache Mayuri,Naache Mayuri,0,1986,\N,Drama|Family,tt0306065,7.1,107
1413,Woh Din Yaad Karo,tt0155391,,https://en.wikipedia.org/wiki/Woh_Din_Yaad_Karo,tt0260222,Naseeb Apna Apna,Naseeb Apna Apna,0,1986,140,Comedy|Drama,tt0061744,7.2,299
1414,Johny Mera Naam,tt0154685,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Johny_Mera_Naam_poster.JPG/220px-Johny_Mera_Naam_poster.JPG,https://en.wikipedia.org/wiki/Johny_Mera_Naam,tt0260303,Purani Haveli,Purani Haveli,0,1989,139,Horror,tt0061963,7.7,35
1415,Sachaa Jhutha,tt0148691,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Sachaa_Jhutha_poster.jpg/220px-Sachaa_Jhutha_poster.jpg,https://en.wikipedia.org/wiki/Sachaa_Jhutha,tt0260336,Sachai Ki Taqat,Sachai Ki Taqat,0,1989,135,Action|Drama,tt0176012,6.8,112
1416,Aan Milo Sajna,tt0178184,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Aan_Milo_Sajna.jpg/220px-Aan_Milo_Sajna.jpg,https://en.wikipedia.org/wiki/Aan_Milo_Sajna,tt0260411,Tahkhana,Tahkhana,0,1986,117,Action|Drama|Horror,tt0061974,6.9,133
1417,Saaz Aur Sanam,tt0368231,,https://en.wikipedia.org/wiki/Saaz_Aur_Sanam,tt0260494,Veerana,Veerana,0,1988,135,Action|Drama|Horror,tt0233193,6.5,33
1418,Purab Aur Paschim,tt0234542,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Purab_Aur_Paschim_Still.jpg/220px-Purab_Aur_Paschim_Still.jpg,https://en.wikipedia.org/wiki/Purab_Aur_Paschim,tt0260579,Yeh Desh,Yeh Desh,0,1984,150,Action|Drama,tt0074503,6.9,262
1419,Safar (1970 film),tt0148692,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Safar_poster.jpg/220px-Safar_poster.jpg,https://en.wikipedia.org/wiki/Safar_(1970_film),tt0260580,Yeh To Kamaal Ho Gaya,Yeh To Kamaal Ho Gaya,0,1982,136,Action|Comedy|Drama,tt0061842,8.0,1547
1420,Humjoli,tt0175756,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Humjoli.jpg/220px-Humjoli.jpg,https://en.wikipedia.org/wiki/Humjoli,tt0260792,Chandirani,Chandirani,0,1953,\N,\N,tt0231150,6.7,94
1421,The Train (1970 film),tt0246286,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/TheTrain_1970.jpg/220px-TheTrain_1970.jpg,https://en.wikipedia.org/wiki/The_Train_(1970_film),tt0260838,Dak Bangla,Dak Bangla,0,1987,\N,Horror,tt0061366,6.1,82
1422,Khilona (1970 film),tt0148375,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Khilona_1970_film_poster.JPG/220px-Khilona_1970_film_poster.JPG,https://en.wikipedia.org/wiki/Khilona_(1970_film),tt0261035,The Mansion,Mahal,0,1989,\N,Horror,tt0061370,7.2,49
1423,Kab? Kyoon? Aur Kahan?,tt0271023,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Kab%3F_Kyoon%3F_Aur_Kahan%3F.Jpg/220px-Kab%3F_Kyoon%3F_Aur_Kahan%3F.Jpg,https://en.wikipedia.org/wiki/Kab%3F_Kyoon%3F_Aur_Kahan%3F,tt0261064,Mera Shikar,Mera Shikar,0,1988,141,Action,tt0061378,7.6,69
1424,Jeevan Mrityu,tt0156641,https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Jeevan_Mrityu.jpg/220px-Jeevan_Mrityu.jpg,https://en.wikipedia.org/wiki/Jeevan_Mrityu,tt0262242,Asha Jyoti,Asha Jyoti,0,1984,142,Drama|Family|Romance,tt0139048,6.5,60
1425,Tum Haseen Main Jawaan,tt0309005,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/Tum_Haseen_Main_Jawaan.jpg/220px-Tum_Haseen_Main_Jawaan.jpg,https://en.wikipedia.org/wiki/Tum_Haseen_Main_Jawaan,tt0262359,Daulat,Daulat,0,1982,150,Action|Crime|Drama,tt0247203,7.4,143
1426,Pehchan (1970 film),tt0246848,https://upload.wikimedia.org/wikipedia/en/c/ca/Pehchan.jpg,https://en.wikipedia.org/wiki/Pehchan_(1970_film),tt0262446,Gopichand Jasoos,Gopichand Jasoos,0,1982,150,Comedy|Thriller,tt0175497,6.9,27
1427,Gopi (1970 film),tt0141135,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/Gopifilm.jpg/220px-Gopifilm.jpg,https://en.wikipedia.org/wiki/Gopi_(1970_film),tt0262458,Haisiyat,Haisiyat,0,1984,185,Comedy|Drama|Family,tt0175508,5.8,16
1428,Ganwaar,tt0065758,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Ganwaar.jpg/220px-Ganwaar.jpg,https://en.wikipedia.org/wiki/Ganwaar,tt0262534,Jyoti Bane Jwala,Jyoti Bane Jwala,0,1980,166,Action|Drama|Family,tt0061463,4.9,21
1429,Sharafat,tt0351714,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Sharafat_1970_film_poster.jpg/220px-Sharafat_1970_film_poster.jpg,https://en.wikipedia.org/wiki/Sharafat,tt0262612,Mehndi Rang Layegi,Mehndi Rang Layegi,0,1982,\N,Drama|Family,tt0139107,6.9,39
1430,Sawan Bhadon,tt0341563,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Sawan_Bhadon.jpg/220px-Sawan_Bhadon.jpg,https://en.wikipedia.org/wiki/Sawan_Bhadon,tt0262703,Prem Tapasya,Prem Tapasya,0,1983,137,Drama|Romance,tt0061467,6.6,31
1431,Abhinetri,tt0178218,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Abhinetri.jpg/220px-Abhinetri.jpg,https://en.wikipedia.org/wiki/Abhinetri,tt0262714,Pyaasa Sawan,Pyaasa Sawan,0,1981,161,Family|Romance,tt0178181,6.3,67
1432,Aansoo Aur Muskan,tt0178191,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Aansoo_Aur_Muskan.jpg/220px-Aansoo_Aur_Muskan.jpg,https://en.wikipedia.org/wiki/Aansoo_Aur_Muskan,tt0262717,Katilon Ke Kaatil,Katilon Ke Kaatil,0,1981,199,Action|Comedy|Drama,tt0062897,6.8,95
1433,Rootha Na Karo,tt0316506,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Rootha_Na_Karo.jpg/220px-Rootha_Na_Karo.jpg,https://en.wikipedia.org/wiki/Rootha_Na_Karo,tt0262801,Swarg Narak,Swarg Narak,0,1978,164,Comedy|Drama|Family,tt0212123,6.9,33
1434,Saas Bhi Kabhi Bahu Thi,tt0284443,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Saas_Bhi_Kabhi_Bahu_Thi.jpg/220px-Saas_Bhi_Kabhi_Bahu_Thi.jpg,https://en.wikipedia.org/wiki/Saas_Bhi_Kabhi_Bahu_Thi,tt0262913,Yaadgaar,Yaadgaar,0,1984,\N,Action|Comedy|Drama,tt0497376,6.7,11
1435,Suhana Safar,tt0351790,,https://en.wikipedia.org/wiki/Suhana_Safar,tt0262933,Zakhmi Sher,Zakhmi Sher,0,1984,\N,Action|Thriller,tt0219071,6.1,17
1436,Ghar Ghar Ki Kahani,tt0254354,https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/Ghar_Ghar_Ki_Kahani.jpg/220px-Ghar_Ghar_Ki_Kahani.jpg,https://en.wikipedia.org/wiki/Ghar_Ghar_Ki_Kahani,tt0264785,Lavangi,Lavangi,0,1946,\N,\N,tt0268349,6.5,17
1437,Geet (1970 film),tt0065764,,https://en.wikipedia.org/wiki/Geet_(1970_film),tt0265241,Jaanwar,Jaanwar,0,1982,\N,Action|Adventure|Drama,tt0061753,8.0,45
1438,Heer Raanjha,tt0148266,https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Heerranjha.jpg/220px-Heerranjha.jpg,https://en.wikipedia.org/wiki/Heer_Raanjha,tt0265690,Samraat,Samraat,0,1982,161,Action|Thriller,tt0349634,5.7,22
1439,Mastana (1970 film),tt0317902,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/Mastana_%281970%29.jpg/220px-Mastana_%281970%29.jpg,https://en.wikipedia.org/wiki/Mastana_(1970_film),tt0266260,Arjun,Arjun,0,1985,154,Action|Crime|Drama,tt0369595,6.9,18
1440,Devi (1970 film),tt0276063,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Devi_1970_film_poster.jpg/220px-Devi_1970_film_poster.jpg,https://en.wikipedia.org/wiki/Devi_(1970_film),tt0266439,Dacait,Dacait,0,1987,158,Action|Drama,tt0372448,6.5,17
1441,Bhai Bhai,tt0249398,,https://en.wikipedia.org/wiki/Bhai_Bhai,tt0266456,Deedar-E-Yaar,Deedar-E-Yaar,0,1982,\N,Drama|Romance,tt0139447,7.6,73
1442,Bhagwan Parshuram,tt0242309,https://upload.wikimedia.org/wikipedia/en/thumb/5/59/Bhagwan_Parshuram.jpg/220px-Bhagwan_Parshuram.jpg,https://en.wikipedia.org/wiki/Bhagwan_Parshuram,tt0266712,Laila Majnu,Laila Majnu,0,1976,140,Drama|Musical|Romance,tt0425287,6.3,12
1443,Aag Aur Daag,tt0177486,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Aag_Aur_Daag.jpg/220px-Aag_Aur_Daag.jpg,https://en.wikipedia.org/wiki/Aag_Aur_Daag,tt0266753,Mastana,Mastana,0,1954,\N,Drama|Family,tt0158026,6.6,36
1444,Bachpan,tt0213475,https://upload.wikimedia.org/wikipedia/en/5/59/Bachpan_1970.jpg,https://en.wikipedia.org/wiki/Bachpan,tt0266757,Mehboob Ki Mehndi,Mehboob Ki Mehndi,0,1971,151,Drama|Musical|Romance,tt0139502,5.8,16
1445,Bhai-Bhai,tt0065467,,https://en.wikipedia.org/wiki/Bhai-Bhai,tt0266765,Mere Mehboob,Mere Mehboob,0,1963,164,Comedy|Drama|Romance,tt0206238,6.6,105
1446,Chetna,tt0230079,https://upload.wikimedia.org/wikipedia/en/8/86/Chetna.jpg,https://en.wikipedia.org/wiki/Chetna,tt0266832,Parinay,Parinay,0,1974,\N,Action|Drama,tt0156923,7.6,54
1447,Choron Ka Chor,tt0230084,,https://en.wikipedia.org/wiki/Choron_Ka_Chor,tt0266858,Pocket Maar,Pocket Maar,0,1956,\N,Action|Crime|Drama,tt0155370,5.5,32
1448,Dastak (1970 film),tt0137455,https://upload.wikimedia.org/wikipedia/en/3/3d/Dastak_%281970%29.jpg,https://en.wikipedia.org/wiki/Dastak_(1970_film),tt0267266,Anmol Ratan,Anmol Ratan,0,1950,\N,Drama|Family,tt0176327,6.7,7
1449,Dharti,tt0354503,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Dharti_1970.jpg/220px-Dharti_1970.jpg,https://en.wikipedia.org/wiki/Dharti,tt0267289,Baap Beti,Baap Beti,0,1954,\N,Drama,tt0139525,6.3,194
1450,Ek Nanhi Munni Ladki Thi,tt0155691,,https://en.wikipedia.org/wiki/Ek_Nanhi_Munni_Ladki_Thi,tt0267695,Mother,Maa,0,1952,120,Drama|Romance,tt0061046,6.9,105
1451,Gunah Aur Kanoon,tt0230263,,https://en.wikipedia.org/wiki/Gunah_Aur_Kanoon,tt0267701,Mai Baap,Mai Baap,0,1957,\N,Comedy|Drama,tt0060689,7.7,760
1452,Himmat (1970 film),tt0175735,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Himmat_1970_film_poster.JPG/220px-Himmat_1970_film_poster.JPG,https://en.wikipedia.org/wiki/Himmat_(1970_film),tt0267924,The Search,Shodh,0,1981,\N,Drama,tt0061842,8.0,1547
1453,Holi Ayee Re,tt0156611,,https://en.wikipedia.org/wiki/Holi_Ayee_Re,tt0268117,Aar Paar,Aar Paar,0,1985,125,Action,tt0231469,7.2,76
1454,Insaan Aur Shaitan,tt0414156,,https://en.wikipedia.org/wiki/Insaan_Aur_Shaitan,tt0268129,Ajanabee,Ajanabee,0,1974,139,Drama|Romance,tt0229952,7.1,86
1455,Inspector (1970 film),tt0450787,,https://en.wikipedia.org/wiki/Inspector_(1970_film),tt0268131,Alag Alag,Alag Alag,0,1985,174,Family|Musical|Romance,tt0176121,6.7,41
1456,Ishq Par Zor Nahin,tt0065903,https://upload.wikimedia.org/wikipedia/en/0/04/Ishq_Par_Zor_Nahin.jpg,https://en.wikipedia.org/wiki/Ishq_Par_Zor_Nahin,tt0268141,Ananda Ashram,Ananda Ashram,0,1977,127,Drama|Family,tt0061073,7.7,963
1457,Jawab (1970 film),tt0139392,https://upload.wikimedia.org/wikipedia/en/a/ae/Jawab_1970.jpg,https://en.wikipedia.org/wiki/Jawab_(1970_film),tt0268146,Anurodh,Anurodh,0,1977,147,Drama|Family,tt0214653,6.6,36
1458,Maa Aur Mamta,tt0175874,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Maa_Aur_Mamta.jpg/220px-Maa_Aur_Mamta.jpg,https://en.wikipedia.org/wiki/Maa_Aur_Mamta,tt0268160,Awaaz,Awaaz,0,1984,150,Action|Crime|Drama,tt0146335,7.6,496
1459,Bombay Talkie,tt0065484,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/BombayTalkie.jpg/220px-BombayTalkie.jpg,https://en.wikipedia.org/wiki/Bombay_Talkie_(1970_film),tt0268162,Ayaash,Ayaash,0,1982,131,Romance,tt0062177,7.4,770
1460,Maa Ka Aanchal,tt0395647,,https://en.wikipedia.org/wiki/Maa_Ka_Aanchal,tt0268165,Bade Sarkar,Bade Sarkar,0,1957,\N,\N,tt0176075,7.1,146
1461,Man Ki Aankhen,tt0230498,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Man_Ki_Aankhen.jpg/220px-Man_Ki_Aankhen.jpg,https://en.wikipedia.org/wiki/Man_Ki_Aankhen,tt0268166,Baghavat,Baghavat,0,1982,\N,Action|Romance,tt0137361,7.4,340
1462,Mera Naam Joker,tt0066070,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Mera_Naam_Joker_poster.jpg/220px-Mera_Naam_Joker_poster.jpg,https://en.wikipedia.org/wiki/Mera_Naam_Joker,tt0268169,Bandhan Kuchchey Dhaagon Ka,Bandhan Kuchchey Dhaagon Ka,0,1983,124,Drama|Family,tt0060145,7.0,74
1463,Mere Humsafar,tt0215988,https://upload.wikimedia.org/wikipedia/en/thumb/1/11/Mere_Humsafar.jpg/220px-Mere_Humsafar.jpg,https://en.wikipedia.org/wiki/Mere_Humsafar,tt0268173,Bazooband,Bazooband,0,1954,\N,\N,tt0213532,7.4,59
1464,Moojrim,tt0374066,,https://en.wikipedia.org/wiki/Moojrim,tt0268216,Charas,Charas,0,1976,159,Action|Thriller,tt0175547,6.3,9
1465,My Love (1970 film),tt0361936,,https://en.wikipedia.org/wiki/My_Love_(1970_film),tt0268217,Charitraheen,Charitraheen,0,1974,100,Drama|Family,tt0175546,5.9,18
1466,Naya Raasta,tt0361948,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Naya_Raasta.jpg/220px-Naya_Raasta.jpg,https://en.wikipedia.org/wiki/Naya_Raasta,tt0268220,China Town,China Town,0,1962,151,Comedy|Crime|Romance,tt0060306,7.2,67
1467,Pagla Kahin Ka,tt0268519,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Pagla_Kahin_Ka.jpg/220px-Pagla_Kahin_Ka.jpg,https://en.wikipedia.org/wiki/Pagla_Kahin_Ka,tt0268252,Detective,Detective,0,1958,114,Mystery,tt0060104,6.7,154
1468,Pardesi,tt0176003,,https://en.wikipedia.org/wiki/Pardesi,tt0268258,Dhuen Ki Lakeer,Dhuen Ki Lakeer,0,1974,\N,Drama|Romance,tt0157944,6.9,128
1469,Pavitra Paapi,tt0442610,https://upload.wikimedia.org/wikipedia/en/4/4a/Pavitra_Paapi.jpg,https://en.wikipedia.org/wiki/Pavitra_Paapi,tt0268331,Ghar Basake Dekho,Ghar Basake Dekho,0,1963,139,Comedy|Drama,tt0182637,7.6,123
1470,Prem Pujari,tt0066241,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/Prem_Pujari.jpg/220px-Prem_Pujari.jpg,https://en.wikipedia.org/wiki/Prem_Pujari,tt0268342,Grahasti,Grahasti,0,1963,154,Drama|Family,tt0418818,5.0,8
1471,Puraskar,tt0284411,https://upload.wikimedia.org/wikipedia/en/f/f6/Puraskar.jpg,https://en.wikipedia.org/wiki/Puraskar,tt0268349,Hare Kanch Ki Chooriyan,Hare Kanch Ki Chooriyan,0,1967,165,Drama|Family|Romance,tt0157944,6.9,128
1472,Pushpanjali (1970 film),tt0268555,https://upload.wikimedia.org/wikipedia/en/thumb/4/49/Pushpanjali_%281970%29.jpg/220px-Pushpanjali_%281970%29.jpg,https://en.wikipedia.org/wiki/Pushpanjali_(1970_film),tt0268373,Hum Se Hai Zamana,Hum Se Hai Zamana,0,1983,119,Action,tt0316268,7.2,25
1473,Raaton Ka Raja,tt0275616,,https://en.wikipedia.org/wiki/Raaton_Ka_Raja,tt0268384,Inspector,Inspector,0,1957,\N,Action,tt0364555,6.5,22
1474,Samaj Ko Badal Dalo,tt0316529,,https://en.wikipedia.org/wiki/Samaj_Ko_Badal_Dalo,tt0268389,Isi Ka Naam Duniya Hai,Isi Ka Naam Duniya Hai,0,1962,130,Drama|Music,tt0247680,5.3,16
1475,Truck Driver (1970 film),tt0214207,,https://en.wikipedia.org/wiki/Truck_Driver_(1970_film),tt0268394,Jaane-Anjaane,Jaane-Anjaane,0,1971,139,Drama,tt0061072,7.9,667
1476,Yaadgaar (1970 film),tt0066589,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Yaadgaar_1970.jpg/220px-Yaadgaar_1970.jpg,https://en.wikipedia.org/wiki/Yaadgaar_(1970_film),tt0268395,Jalte Badan,Jalte Badan,0,1973,\N,Drama,tt0176075,7.1,146
1477,Aadmi Aur Insaan,tt0158449,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Aadmi_Aur_Insaan.jpg/220px-Aadmi_Aur_Insaan.jpg,https://en.wikipedia.org/wiki/Aadmi_Aur_Insaan,tt0268407,Khwab,Khwab,0,1980,115,Crime|Drama|Romance,tt0397743,6.2,6
1478,Aansoo Ban Gaye Phool,tt0147812,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Aansoo_Ban_Gaye_Phool.jpg/220px-Aansoo_Ban_Gaye_Phool.jpg,https://en.wikipedia.org/wiki/Aansoo_Ban_Gaye_Phool,tt0268416,Lalkar (The Challenge),Lalkar (The Challenge),0,1972,\N,Action|Drama|Romance,tt0061206,6.6,49
1479,Sampoorna Teerth Yatra,tt0214071,,https://en.wikipedia.org/wiki/Sampoorna_Teerth_Yatra,tt0268449,Mehbooba,Mehbooba,0,1976,134,Drama|Romance,tt0235963,6.7,23
