,title,imdb_id,poster_path,wiki_link,imdb_id,title,original_title,is_adult,year_of_release,runtime,genres,imdb_id,imdb_rating,imdb_votes
88,One Two Three,tt1176960,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/One_two_three_film_poster.jpg/220px-One_two_three_film_poster.jpg,https://en.wikipedia.org/wiki/One_Two_Three,tt0106986,Gardish,Gardish,0,1993,153,Action|Crime|Drama,tt1043876,3.4,370
89,Krazzy 4,tt1182908,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Krazzy4.jpg/220px-Krazzy4.jpg,https://en.wikipedia.org/wiki/Krazzy_4,tt0107060,Gumrah,Gumrah,0,1993,149,Action|Crime|Drama,tt1170404,5.3,1716
90,U Me Aur Hum,tt1039995,https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/Umeaurhum.jpg/220px-Umeaurhum.jpg,https://en.wikipedia.org/wiki/U_Me_Aur_Hum,tt0107166,Hum Hain Rahi Pyar Ke,Hum Hain Rahi Pyar Ke,0,1993,163,Comedy|Drama|Family,tt1260689,6.4,224
91,Pehli Nazar Ka Pyaar,,,https://en.wikipedia.org/wiki/Pehli_Nazar_Ka_Pyaar,tt0107199,In Custody,In Custody,0,1994,126,Comedy|Drama,tt1024839,4.0,748
92,Sirf (film),tt1224454,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/Sirf.jpg/220px-Sirf.jpg,https://en.wikipedia.org/wiki/Sirf_(film),tt0107311,Khal Nayak,Khal Nayak,0,1993,190,Action|Adventure|Crime,tt1252488,3.4,224
93,Tashan (film),tt0995752,https://upload.wikimedia.org/wikipedia/en/thumb/5/54/Tashan_Poster.jpg/220px-Tashan_Poster.jpg,https://en.wikipedia.org/wiki/Tashan_(film),tt0107321,King Uncle,King Uncle,0,1993,171,Comedy|Drama|Family,tt1267400,4.2,37
94,Anamika (2008 film),tt0885398,https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Anamika2008.jpg/220px-Anamika2008.jpg,https://en.wikipedia.org/wiki/Anamika_(2008_film),tt0107440,Lootere,Lootere,0,1993,156,Action|Romance|Thriller,tt1191138,4.9,2093
95,Jimmy (2008 film),tt1228707,https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/JimmyFilm.jpg/220px-JimmyFilm.jpg,https://en.wikipedia.org/wiki/Jimmy_(2008_film),tt0107820,Phool,Phool,0,1993,\N,Romance,tt1220718,5.5,155
96,Jannat (film),tt1216300,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Jannat_poster.jpg/220px-Jannat_poster.jpg,https://en.wikipedia.org/wiki/Jannat_(film),tt0107821,Phool Aur Angaar,Phool Aur Angaar,0,1993,146,Action|Drama,tt1105733,5.2,4894
97,Don Muthu Swami,tt1446055,https://upload.wikimedia.org/wikipedia/en/1/10/Don_Muthu_Swami.jpg,https://en.wikipedia.org/wiki/Don_Muthu_Swami,tt0107867,Prateeksha,Prateeksha,0,1993,\N,Action|Crime,tt0490170,2.6,2157
98,Woodstock Villa,tt1043876,https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/Woodstockvilla_poster.jpg/220px-Woodstockvilla_poster.jpg,https://en.wikipedia.org/wiki/Woodstock_Villa,tt0107986,Roop Ki Rani Choron Ka Raja,Roop Ki Rani Choron Ka Raja,0,1993,190,Action|Drama|Musical,tt1242843,4.2,213
99,Mere Baap Pehle Aap,tt1170404,https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Mere_baap_pehle_aap_poster.jpg/220px-Mere_baap_pehle_aap_poster.jpg,https://en.wikipedia.org/wiki/Mere_Baap_Pehle_Aap,tt0108001,Rudaali,Rudaali,0,1993,128,Drama,tt1179781,3.4,980
100,Summer 2007,tt1260689,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Summer_2007_Poster.jpg/220px-Summer_2007_Poster.jpg,https://en.wikipedia.org/wiki/Summer_2007,tt0108023,Sahibaan,Sahibaan,0,1993,133,Drama|Romance,tt1126516,2.8,515
101,De Taali,tt1024839,https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/Detaali.jpg/220px-Detaali.jpg,https://en.wikipedia.org/wiki/De_Taali,tt0108109,Shatranj,Shatranj,0,1993,\N,Comedy|Drama|Romance,tt0476550,3.6,3344
102,Haal-e-Dil,tt1252488,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/HaalEDil.jpg/220px-HaalEDil.jpg,https://en.wikipedia.org/wiki/Haal-e-Dil,tt0108144,Sir,Sir,0,1993,151,Crime|Drama,tt1266583,7.7,5305
103,Thodi Life Thoda Magic,tt1267400,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Thodi_Life_Thoda_Magic.jpg/220px-Thodi_Life_Thoda_Magic.jpg,https://en.wikipedia.org/wiki/Thodi_Life_Thoda_Magic,tt0108256,The Seventh Horse of the Sun,Suraj Ka Satvan Ghoda,0,1992,130,Drama|Romance,tt1132595,3.1,466
104,Thoda Pyaar Thoda Magic,tt1191138,https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/Thoda_Pyaar_Thoda_Magic_Movie_Poster.jpg/220px-Thoda_Pyaar_Thoda_Magic_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Thoda_Pyaar_Thoda_Magic,tt0109010,1942: A Love Story,1942: A Love Story,0,1994,157,Action|Drama|Musical,tt1230165,7.8,19565
105,Via Darjeeling,tt1220718,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Via_darjeeling_poster.jpg/220px-Via_darjeeling_poster.jpg,https://en.wikipedia.org/wiki/Via_Darjeeling,tt0109031,Aazmayish,Aazmayish,0,1995,147,Drama,tt1170399,5.4,894
106,Kismat Konnection,tt1105733,https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/Kismatkonnection.jpg/220px-Kismatkonnection.jpg,https://en.wikipedia.org/wiki/Kismat_Konnection,tt0109091,Amaanat,Amaanat,0,1994,140,Action|Drama,tt1266545,4.0,474
107,Mehbooba (2008 film),,,https://en.wikipedia.org/wiki/Mehbooba_(2008_film),tt0109116,Andaz,Andaz,0,1994,167,Action|Comedy|Drama,tt1287847,6.9,358
108,Love Story 2050,tt0490170,https://upload.wikimedia.org/wikipedia/en/thumb/5/5f/Lovestory2050poster_Ver1.jpg/220px-Lovestory2050poster_Ver1.jpg,https://en.wikipedia.org/wiki/Love_Story_2050,tt0109117,Everyone Has Their Own Style,Andaz Apna Apna,0,1994,160,Comedy|Family|Romance,tt1213928,7.1,773
109,Contract (2008 film),tt1242843,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Contract_Hindi_Movie.jpg/220px-Contract_Hindi_Movie.jpg,https://en.wikipedia.org/wiki/Contract_(2008_film),tt0109134,Anjaam,Anjaam,0,1994,170,Drama|Thriller,tt1301698,6.4,2588
110,Mission Istaanbul,tt1179781,https://upload.wikimedia.org/wikipedia/en/0/05/Mission_istabl.PNG,https://en.wikipedia.org/wiki/Mission_Istaanbul,tt0109206,Bandit Queen,Bandit Queen,0,1994,119,Biography|Crime|Drama,tt1039969,7.0,1000
111,Money Hai Toh Honey Hai,tt1126516,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Money_Hai_Toh_Honey_Hai.jpg/220px-Money_Hai_Toh_Honey_Hai.jpg,https://en.wikipedia.org/wiki/Money_Hai_Toh_Honey_Hai,tt0109246,Beta Ho To Aisa,Beta Ho To Aisa,0,1994,\N,Drama,tt1221139,6.9,2895
112,Good Luck!,,https://upload.wikimedia.org/wikipedia/en/thumb/d/da/Good_Luck%21.jpg/220px-Good_Luck%21.jpg,https://en.wikipedia.org/wiki/Good_Luck!,tt0109325,Brahma,Brahma,0,1994,\N,Crime|Drama|Mystery,tt1241334,5.2,93
113,God Tussi Great Ho,tt0476550,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Godtussigreatho.jpeg/220px-Godtussigreatho.jpeg,https://en.wikipedia.org/wiki/God_Tussi_Great_Ho,tt0109391,Chaand Kaa Tukdaa,Chaand Kaa Tukdaa,0,1994,\N,Action|Comedy|Crime,tt1255873,1.9,260
114,Phoonk,,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Phoonk_poster.jpg/220px-Phoonk_poster.jpg,https://en.wikipedia.org/wiki/Phoonk,tt0109555,Darr,Darr,0,1993,178,Drama|Romance|Thriller,tt1060249,2.0,2269
115,Mumbai Meri Jaan,tt1266583,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/MumbaiMeriJaan.jpg/220px-MumbaiMeriJaan.jpg,https://en.wikipedia.org/wiki/Mumbai_Meri_Jaan,tt0109710,Eena Meena Deeka,Eena Meena Deeka,0,1994,133,Action|Comedy|Crime,tt1087856,3.3,1769
116,Maan Gaye Mughal-e-Azam,tt1132595,https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/Maan_Gaye_Mughal-e-Azam.jpg/220px-Maan_Gaye_Mughal-e-Azam.jpg,https://en.wikipedia.org/wiki/Maan_Gaye_Mughal-e-Azam,tt0109922,Gopi Kishan,Gopi Kishan,0,1994,\N,Action|Comedy|Drama,tt1156148,2.1,1117
117,Rock On!!,tt1230165,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Rock_on_poster.jpg/220px-Rock_on_poster.jpg,https://en.wikipedia.org/wiki/Rock_On!!_(2008_film),tt0110076,Hum Aapke Hain Koun...!,Hum Aapke Hain Koun...!,0,1994,206,Comedy|Drama|Musical,tt1114725,5.6,1896
118,C Kkompany,tt1170399,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/C_Kkompany_Poster.jpg/220px-C_Kkompany_Poster.jpg,https://en.wikipedia.org/wiki/C_Kkompany,tt0110105,Ikke Pe Ikka,Ikke Pe Ikka,0,1994,134,Action|Comedy,tt1050739,5.2,1184
119,Chamku,tt1266545,https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Chamku_promotional_poster2.jpg/220px-Chamku_promotional_poster2.jpg,https://en.wikipedia.org/wiki/Chamku,tt0110140,Insaniyat,Insaniyat,0,1994,180,Action|Crime|Drama,tt1194608,5.3,392
120,Mukhbiir,tt1287847,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Mukhbiir_Poster.JPG/220px-Mukhbiir_Poster.JPG,https://en.wikipedia.org/wiki/Mukhbiir,tt0110177,Jai Kishen,Jai Kishen,0,1994,129,Action|Drama,tt1158700,1.5,1682
121,Tahaan,tt1213928,https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Tahaan_Poster.jpg/220px-Tahaan_Poster.jpg,https://en.wikipedia.org/wiki/Tahaan,tt0110222,Kabhi Haan Kabhi Naa,Kabhi Haan Kabhi Naa,0,1994,158,Comedy|Drama|Music,tt0964516,6.9,11055
122,1920 (film),tt1301698,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/1920_Poster.JPG/220px-1920_Poster.JPG,https://en.wikipedia.org/wiki/1920_(film),tt0110254,Khuddar,Khuddar,0,1994,\N,Action|Drama|Musical,tt1288638,7.8,5612
123,The Last Lear,tt1039969,https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/TheLastLear.jpg/220px-TheLastLear.jpg,https://en.wikipedia.org/wiki/The_Last_Lear,tt0110280,Krantiveer,Krantiveer,0,1994,159,Action|Crime|Drama,tt1105747,4.1,3707
124,Welcome to Sajjanpur,tt1221139,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Mahadevkasajjanpur.jpg/220px-Mahadevkasajjanpur.jpg,https://en.wikipedia.org/wiki/Welcome_to_Sajjanpur,tt0110438,Main Khiladi Tu Anari,Main Khiladi Tu Anari,0,1994,175,Action|Comedy|Drama,tt1292703,7.7,15014
125,Saas Bahu Aur Sensex,tt1241334,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/Saas_Bahu_Aur_Sensex%2C_2008_film.jpg/220px-Saas_Bahu_Aur_Sensex%2C_2008_film.jpg,https://en.wikipedia.org/wiki/Saas_Bahu_Aur_Sensex,tt0110449,Mammo,Mammo,0,1994,130,Drama,tt1312135,5.4,250
126,Hari Puttar: A Comedy of Terrors,tt1255873,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Hari_Puttar%2C_A_Comedy_of_Terrors.jpeg/220px-Hari_Puttar%2C_A_Comedy_of_Terrors.jpeg,https://en.wikipedia.org/wiki/Hari_Puttar:_A_Comedy_of_Terrors,tt0110546,Mohra,Mohra,0,1994,177,Action|Drama|Thriller,tt1327833,6.1,1001
127,Drona (2008 film),tt1060249,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Dronaposter.JPG/220px-Dronaposter.JPG,https://en.wikipedia.org/wiki/Drona_(2008_film),tt0110584,Mr. Azaad,Mr. Azaad,0,1994,123,Action|Comedy|Drama,tt0983990,7.9,1121
128,Hello (2008 film),tt1087856,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Hello2008.jpg/220px-Hello2008.jpg,https://en.wikipedia.org/wiki/Hello_(2008_film),tt0110794,Patang,Patang,0,1993,100,Drama,tt1024852,4.0,86
129,Karzzzz,tt1156148,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Karzzzz%2C_2008_film.jpg/220px-Karzzzz%2C_2008_film.jpg,https://en.wikipedia.org/wiki/Karzzzz_(film),tt0110795,Pathreela Raasta,Pathreela Raasta,0,1994,\N,Action,tt1372304,3.9,66
130,Heroes (2008 film),tt1114725,https://upload.wikimedia.org/wikipedia/en/thumb/8/8d/Heroes_Hindi_Film.jpg/220px-Heroes_Hindi_Film.jpg,https://en.wikipedia.org/wiki/Heroes_(2008_film),tt0110881,Paramaatma,Paramaatma,0,1994,152,Action|Drama|Fantasy,tt1372694,3.7,72
131,Roadside Romeo,tt1050739,https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Roadside_Romeo.jpg/220px-Roadside_Romeo.jpg,https://en.wikipedia.org/wiki/Roadside_Romeo,tt0110942,Raja Babu,Raja Babu,0,1994,161,Action|Comedy|Drama,tt1218345,5.8,615
132,Ek Vivaah... Aisa Bhi,tt1194608,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/EkVivaahAisaBhi.jpg/220px-EkVivaahAisaBhi.jpg,https://en.wikipedia.org/wiki/Ek_Vivaah..._Aisa_Bhi,tt0111067,Sangdil Sanam,Sangdil Sanam,0,1994,\N,Drama|Romance,tt0473310,1.7,6421
133,Deshdrohi,tt1158700,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Deshdrohiposter.JPG/220px-Deshdrohiposter.JPG,https://en.wikipedia.org/wiki/Deshdrohi,tt0111068,Sangharsh,Sangharsh,0,1999,127,Action|Drama|Thriller,tt0995840,2.1,1548
134,Fashion (2008 film),tt0964516,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Fashion_film.jpg/220px-Fashion_film.jpg,https://en.wikipedia.org/wiki/Fashion_(2008_film),tt0111303,Stunttman,Stunttman,0,1994,\N,Action|Drama|Romance,tt0875692,4.0,259
135,Dasvidaniya,tt1288638,https://upload.wikimedia.org/wikipedia/en/thumb/d/de/Dasvidaniya.jpg/220px-Dasvidaniya.jpg,https://en.wikipedia.org/wiki/Dasvidaniya,tt0111308,Suhaag,Suhaag,0,1994,145,Action|Comedy|Drama,tt0953306,6.7,784
136,Yuvvraaj,tt1105747,https://upload.wikimedia.org/wikipedia/en/thumb/5/50/Yuvvraaj.jpg/220px-Yuvvraaj.jpg,https://en.wikipedia.org/wiki/Yuvvraaj,tt0111384,Teesra Kaun?,Teesra Kaun?,0,1994,160,Comedy|Thriller,tt0986213,6.3,2693
137,Oye Lucky! Lucky Oye!,tt1292703,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/Oyelucky.jpg/220px-Oyelucky.jpg,https://en.wikipedia.org/wiki/Oye_Lucky!_Lucky_Oye!,tt0111537,Udhaar Ki Zindagi,Udhaar Ki Zindagi,0,1994,\N,Drama,tt0814014,6.0,2514
138,Oh My God (2008 film),tt1312135,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Oh%2C_My_God_%282008_film%29.jpg/220px-Oh%2C_My_God_%282008_film%29.jpg,https://en.wikipedia.org/wiki/Oh_My_God_(2008_film),tt0111625,Vijaypath,Vijaypath,0,1994,163,Action|Drama,tt1020937,7.2,5862
139,Sorry Bhai!,tt1327833,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Sorrybhai.jpg/220px-Sorrybhai.jpg,https://en.wikipedia.org/wiki/Sorry_Bhai!,tt0111780,Yaar Gaddar,Yaar Gaddar,0,1994,155,Action|Drama,tt1014672,7.6,10459
140,1971 (2007 film),tt0983990,https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/1971_film_poster.jpg/220px-1971_film_poster.jpg,https://en.wikipedia.org/wiki/1971_(2007_film),tt0111793,Yeh Dillagi,Yeh Dillagi,0,1994,155,Comedy|Drama|Musical,tt0995031,7.2,19469
141,Meerabai Not Out,tt1024852,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Meerabainotout.JPG/220px-Meerabainotout.JPG,https://en.wikipedia.org/wiki/Meerabai_Not_Out,tt0111793,Yeh Dillagi,Yeh Dillagi,0,1994,155,Comedy|Drama|Musical,tt1214948,4.1,103
142,Wafa: A Deadly Love Story,tt1372304,https://upload.wikimedia.org/wikipedia/en/thumb/6/63/Wafa%2C_A_Deadly_Love_Story.jpg/220px-Wafa%2C_A_Deadly_Love_Story.jpg,https://en.wikipedia.org/wiki/Wafa:_A_Deadly_Love_Story,tt0112269,Aao Pyaar Karen,Aao Pyaar Karen,0,1994,141,Romance,tt0476762,3.8,710
143,Gumnaam – The Mystery,tt1372694,https://upload.wikimedia.org/wikipedia/en/thumb/7/78/Gumnaam_Poster.jpg/220px-Gumnaam_Poster.jpg,https://en.wikipedia.org/wiki/Gumnaam_%E2%80%93_The_Mystery,tt0112272,Ab Insaf Hoga,Ab Insaf Hoga,0,1995,125,Action|Drama,tt1151299,6.4,25
144,Dil Kabaddi,tt1218345,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Dil_Kabaddi_-_2008_Movie_Poster.jpg/220px-Dil_Kabaddi_-_2008_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Dil_Kabaddi,tt0112308,Agnichakra,Agnichakra,0,1997,123,Action,tt1107308,3.2,24
145,Aag (2007 film),tt0473310,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/RGVkiAaGPoster.jpg/220px-RGVkiAaGPoster.jpg,https://en.wikipedia.org/wiki/Aag_(2007_film),tt0112309,Ahankaar,Ahankaar,0,1995,145,Drama,tt1073097,6.2,144
146,Jumbo (film),tt1334413,https://upload.wikimedia.org/wikipedia/en/7/7c/Jumbo_hindi.jpg,https://en.wikipedia.org/wiki/Jumbo_(film),tt0112313,Akele Hum Akele Tum,Akele Hum Akele Tum,0,1995,160,Drama|Romance,tt0400234,8.5,16761
147,Aap Kaa Surroor,tt0995840,https://upload.wikimedia.org/wikipedia/en/thumb/2/24/Aap_Kaa_Surroor_poster.jpg/220px-Aap_Kaa_Surroor_poster.jpg,https://en.wikipedia.org/wiki/Aap_Kaa_Surroor_(film),tt0112359,Andolan,Andolan,0,1995,165,Action|Comedy|Drama,tt0457802,7.6,1663
148,Aggar (film),tt0875692,https://upload.wikimedia.org/wikipedia/en/thumb/0/01/Aggar_%28movie_poster%29.jpg/220px-Aggar_%28movie_poster%29.jpg,https://en.wikipedia.org/wiki/Aggar_(film),tt0112459,Barsaat,Barsaat,0,1995,166,Action|Romance,tt0893395,8.2,187
149,Anwar (2007 film),tt0953306,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Anwar_2007_film_poster.jpg/220px-Anwar_2007_film_poster.jpg,https://en.wikipedia.org/wiki/Anwar_(2007_film),tt0112485,Betaaj Badshah,Betaaj Badshah,0,1994,166,Action,tt1083447,2.5,332
150,Aaja Nachle,tt0986213,https://upload.wikimedia.org/wikipedia/en/thumb/9/97/Aaja_Nachle_Poster.jpg/220px-Aaja_Nachle_Poster.jpg,https://en.wikipedia.org/wiki/Aaja_Nachle,tt0112738,Criminal,Criminal,0,1995,123,Action|Romance|Thriller,tt0872190,3.4,1698
151,Apne,tt0814014,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Apne_poster.jpg/220px-Apne_poster.jpg,https://en.wikipedia.org/wiki/Apne,tt0112870,Dilwale Dulhania Le Jayenge,Dilwale Dulhania Le Jayenge,0,1995,189,Drama|Romance,tt0976026,6.8,4595
152,Awarapan,tt1020937,https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/Awarapan_-_2007_Movie_Poster.jpg/220px-Awarapan_-_2007_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Awarapan,tt0112876,Diya Aur Toofan,Diya Aur Toofan,0,1995,\N,Action|Crime|Drama,tt1108831,4.7,84
153,Bheja Fry (film),tt1014672,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Bheja_Fry_%28film%29.jpg/220px-Bheja_Fry_%28film%29.jpg,https://en.wikipedia.org/wiki/Bheja_Fry_(film),tt0112884,The Don,The Don,0,1995,135,Crime|Drama,tt1085806,3.8,544
154,Bhool Bhulaiyaa,tt0995031,https://upload.wikimedia.org/wikipedia/en/thumb/6/6f/Bhool_bhulaiyaa.jpg/220px-Bhool_bhulaiyaa.jpg,https://en.wikipedia.org/wiki/Bhool_Bhulaiyaa,tt0112916,Dushmani: A Violent Love Story,Dushmani: A Violent Love Story,0,1995,156,Action|Drama|Romance,tt0871510,8.2,68421
155,Bhram,tt1214948,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/Bhram_poster.jpg/220px-Bhram_poster.jpg,https://en.wikipedia.org/wiki/Bhram,tt0113185,God and Gun,God and Gun,0,1995,\N,Drama,tt0845448,7.2,11567
156,Big Brother (2007 film),tt0476762,https://upload.wikimedia.org/wikipedia/en/thumb/1/14/Big_Brother_movie.jpg/220px-Big_Brother_movie.jpg,https://en.wikipedia.org/wiki/Big_Brother_(2007_film),tt0113237,Gunehgar,Gunehgar,0,1995,125,Drama,tt1120897,4.9,2157
157,68 Pages,tt1151299,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/68_Pages.jpg/220px-68_Pages.jpg,https://en.wikipedia.org/wiki/68_Pages,tt0113455,Jallaad,Jallaad,0,1995,144,Action|Drama,tt1047459,8.0,912
158,Aur Pappu Paas Ho Gaya,tt1107308,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Aur_Pappu_Pass_Ho_Gaya.jpg/220px-Aur_Pappu_Pass_Ho_Gaya.jpg,https://en.wikipedia.org/wiki/Aur_Pappu_Paas_Ho_Gaya,tt0113457,Janam Kundli,Janam Kundli,0,1995,\N,Drama,tt1083988,4.5,309
159,Apna Asmaan,tt1073097,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Apna_Asmaan.jpg/220px-Apna_Asmaan.jpg,https://en.wikipedia.org/wiki/Apna_Asmaan,tt0113526,Karan Arjun,Karan Arjun,0,1995,175,Action|Comedy|Fantasy,tt1090650,6.3,405
160,Black Friday (2007 film),tt0400234,https://upload.wikimedia.org/wikipedia/en/5/58/Black_Friday_%282007%29.jpg,https://en.wikipedia.org/wiki/Black_Friday_(2007_film),tt0113528,Kartavya,Kartavya,0,1995,\N,Action|Drama|Thriller,tt1099196,7.0,2623
161,The Blue Umbrella (2005 film),tt0457802,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Blueumbrella.jpg/220px-Blueumbrella.jpg,https://en.wikipedia.org/wiki/The_Blue_Umbrella_(2005_film),tt0113822,Milan,Milan,0,1995,\N,Action|Crime|Romance,tt0995035,6.2,4203
162,Blood Brothers (2007 Indian film),tt0893395,,https://en.wikipedia.org/wiki/Blood_Brothers_(2007_Indian_film),tt0113913,Naajayaz,Naajayaz,0,1995,157,Action|Drama,tt0995718,7.3,4346
163,Buddha Mar Gaya,tt1083447,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/BuddhaMarGaya.jpg/220px-BuddhaMarGaya.jpg,https://en.wikipedia.org/wiki/Buddha_Mar_Gaya,tt0113933,Naaraaz,Naaraaz,0,1994,128,Action|Crime|Drama,tt1353093,5.8,57
164,Cash (2007 film),tt0872190,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Cash-2007.jpg/290px-Cash-2007.jpg,https://en.wikipedia.org/wiki/Cash_(2007_film),tt0114031,Oh Darling Yeh Hai India,Oh Darling Yeh Hai India,0,1995,160,Comedy,tt0459293,7.3,1508
165,Cheeni Kum,tt0976026,https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Cheeni_Kum_poster.jpg/220px-Cheeni_Kum_poster.jpg,https://en.wikipedia.org/wiki/Cheeni_Kum,tt0114153,Policewala Gunda,Policewala Gunda,0,1995,146,Action,tt0459652,4.5,62
166,Chhodon Naa Yaar,tt1108831,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Chhodon_Naa_Yaar.jpg/220px-Chhodon_Naa_Yaar.jpg,https://en.wikipedia.org/wiki/Chhodon_Naa_Yaar,tt0114175,Prem,Prem,0,1995,167,Action|Drama|Romance,tt0823451,5.7,1443
167,Delhii Heights,,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Delhii_Heights_poster.jpg/220px-Delhii_Heights_poster.jpg,https://en.wikipedia.org/wiki/Delhii_Heights,tt0114230,Raja,Raja,0,1995,168,Action|Drama|Romance,tt0459605,6.1,2983
168,Darling (2007 Indian film),tt1085806,https://upload.wikimedia.org/wikipedia/en/7/79/Darling_poster.jpg,https://en.wikipedia.org/wiki/Darling_(2007_Indian_film),tt0114231,Ram Jaane,Ram Jaane,0,1995,122,Action|Crime|Drama,tt1016177,2.8,133
169,Chak De! India,tt0871510,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Chak_De%21_India.jpg/220px-Chak_De%21_India.jpg,https://en.wikipedia.org/wiki/Chak_De!_India,tt0114232,Ram Shastra,Ram Shastra,0,1995,\N,Action|Drama,tt0982875,3.6,101
170,Dhamaal,tt0845448,https://upload.wikimedia.org/wikipedia/en/thumb/6/60/Dhamaal_2007.jpg/220px-Dhamaal_2007.jpg,https://en.wikipedia.org/wiki/Dhamaal,tt0114234,Rangeela,Rangeela,0,1995,142,Comedy|Drama|Musical,tt0806088,6.0,12013
171,Goal (2007 Hindi film),tt1120897,https://upload.wikimedia.org/wikipedia/en/6/6c/Goal2007Poster.jpg,https://en.wikipedia.org/wiki/Goal_(2007_Hindi_film),tt0114236,Ravan Raaj: A True Story,Ravan Raaj: A True Story,0,1995,153,Action|Crime|Thriller,tt0499375,7.7,20404
172,Dharm (film),tt1047459,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Dharm.gif/220px-Dharm.gif,https://en.wikipedia.org/wiki/Dharm_(film),tt0114316,Saajan Ki Baahon Mein,Saajan Ki Baahon Mein,0,1995,\N,Drama|Family|Romance,tt0808306,6.1,2087
173,Bombay to Goa (2007 film),tt1083988,https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/Bombay_to_Goa_%282007_film%29.jpg/220px-Bombay_to_Goa_%282007_film%29.jpg,https://en.wikipedia.org/wiki/Bombay_to_Goa_(2007_film),tt0114317,Sabse Bada Khiladi,Sabse Bada Khiladi,0,1995,162,Action|Crime|Thriller,tt1236470,4.3,29
174,Dhokha,tt1090650,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Dhokha.jpg/220px-Dhokha.jpg,https://en.wikipedia.org/wiki/Dhokha,tt0114337,Sarhad: The Border of Crime,Sarhad: The Border of Crime,0,1995,\N,Action|Crime|Drama,tt0833476,3.7,2865
